confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date.1,new_confirmed_cases
53246,16.06,0.07,38.0,1.48,40-49,2021-10-10,2021-10-10,237
53457,16.06,0.07,38.0,1.47,40-49,2021-10-11,2021-10-11,211
53680,16.06,0.07,38.0,1.46,40-49,2021-10-12,2021-10-12,223
53937,16.07,0.07,39.0,1.5,40-49,2021-10-13,2021-10-13,257
54216,16.06,0.07,39.0,1.49,40-49,2021-10-14,2021-10-14,279
54459,16.05,0.07,39.0,1.49,40-49,2021-10-15,2021-10-15,243
54702,16.04,0.07,40.0,1.51,40-49,2021-10-16,2021-10-16,243
54899,16.03,0.07,41.0,1.54,40-49,2021-10-17,2021-10-17,197
55063,16.03,0.07,41.0,1.54,40-49,2021-10-18,2021-10-18,164
55222,16.03,0.07,41.0,1.52,40-49,2021-10-19,2021-10-19,159
55467,16.03,0.07,41.0,1.52,40-49,2021-10-20,2021-10-20,245
55663,16.02,0.08,42.0,1.55,40-49,2021-10-21,2021-10-21,196
55877,16.01,0.08,42.0,1.54,40-49,2021-10-22,2021-10-22,214
56071,16.0,0.07,42.0,1.53,40-49,2021-10-23,2021-10-23,194
56287,16.0,0.07,42.0,1.52,40-49,2021-10-24,2021-10-24,216
56457,15.99,0.07,42.0,1.51,40-49,2021-10-25,2021-10-25,170
56628,15.98,0.07,42.0,1.51,40-49,2021-10-26,2021-10-26,171
56628,15.98,0.07,42.0,1.51,40-49,2021-10-26,2021-10-26,0
56900,15.97,0.07,42.0,1.5,40-49,2021-10-27,2021-10-27,272
57175,15.95,0.08,43.0,1.53,40-49,2021-10-28,2021-10-28,275
57435,15.93,0.07,43.0,1.53,40-49,2021-10-29,2021-10-29,260
57710,15.91,0.07,43.0,1.52,40-49,2021-10-30,2021-10-30,275
57985,15.9,0.08,45.0,1.58,40-49,2021-10-31,2021-10-31,275
58183,15.88,0.08,45.0,1.57,40-49,2021-11-01,2021-11-01,198
58386,15.87,0.08,45.0,1.57,40-49,2021-11-02,2021-11-02,203
58676,15.83,0.08,45.0,1.56,40-49,2021-11-03,2021-11-03,290
58966,16.0,0.0,45.0,2.0,40-49,2021-11-04,2021-11-04,290
59263,16.0,0.0,45.0,2.0,40-49,2021-11-05,2021-11-05,297
59550,15.77,0.08,45.0,1.52,40-49,2021-11-06,2021-11-06,287
59819,15.74,0.08,45.0,1.52,40-49,2021-11-07,2021-11-07,269
60053,15.73,0.07,45.0,1.51,40-49,2021-11-08,2021-11-08,234
60231,15.71,0.0,45.0,1.5,40-49,2021-11-09,2021-11-09,178
60525,15.69,0.07,45.0,1.49,40-49,2021-11-10,2021-11-10,294
60829,15.66,0.07,45.0,1.48,40-49,2021-11-11,2021-11-11,304
61114,15.64,0.07,45.0,1.47,40-49,2021-11-12,2021-11-12,285
61363,15.61,0.07,46.0,1.49,40-49,2021-11-13,2021-11-13,249
61636,15.59,0.07,46.0,1.48,40-49,2021-11-14,2021-11-14,273
61890,15.57,0.07,46.0,1.48,40-49,2021-11-15,2021-11-15,254
62161,15.56,0.07,46.0,1.47,40-49,2021-11-16,2021-11-16,271
62524,15.52,0.07,46.0,1.46,40-49,2021-11-17,2021-11-17,363
62907,15.49,0.07,46.0,1.44,40-49,2021-11-18,2021-11-18,383
63254,15.46,0.07,47.0,1.46,40-49,2021-11-19,2021-11-19,347
63667,15.44,0.07,47.0,1.45,40-49,2021-11-20,2021-11-20,413
64013,15.41,0.07,47.0,1.44,40-49,2021-11-21,2021-11-21,346
64331,15.38,0.07,48.0,1.46,40-49,2021-11-22,2021-11-22,318
64658,15.36,0.0,48.0,1.44,40-49,2021-11-23,2021-11-23,327
65145,15.33,0.07,48.0,1.43,40-49,2021-11-24,2021-11-24,487
65616,15.3,0.07,48.0,1.41,40-49,2021-11-25,2021-11-25,471
66083,15.27,0.07,49.0,1.42,40-49,2021-11-26,2021-11-26,467
66594,15.24,0.08,51.0,1.46,40-49,2021-11-27,2021-11-27,511
67011,15.2,0.08,51.0,1.44,40-49,2021-11-28,2021-11-28,417
67369,15.17,0.08,51.0,1.42,40-49,2021-11-29,2021-11-29,358
67719,15.14,0.08,51.0,1.41,40-49,2021-11-30,2021-11-30,350
68303,15.1,0.07,51.0,1.39,40-49,2021-12-01,2021-12-01,584
68903,15.06,0.07,51.0,1.38,40-49,2021-12-02,2021-12-02,600
69491,15.02,0.07,52.0,1.39,40-49,2021-12-03,2021-12-03,588
70114,14.98,0.07,52.0,1.37,40-49,2021-12-04,2021-12-04,623
70694,14.94,0.07,52.0,1.35,40-49,2021-12-05,2021-12-05,580
71178,14.91,0.07,53.0,1.36,40-49,2021-12-06,2021-12-06,484
71809,14.89,0.08,54.0,1.36,40-49,2021-12-07,2021-12-07,631
72750,14.86,0.07,54.0,1.34,40-49,2021-12-08,2021-12-08,941
73649,14.83,0.07,54.0,1.32,40-49,2021-12-09,2021-12-09,899
74537,14.8,0.07,55.0,1.33,40-49,2021-12-10,2021-12-10,888
75399,14.77,0.07,56.0,1.33,40-49,2021-12-11,2021-12-11,862
76247,14.74,0.07,56.0,1.32,40-49,2021-12-12,2021-12-12,848
77029,14.73,0.07,56.0,1.3,40-49,2021-12-13,2021-12-13,782
77775,14.71,0.07,58.0,1.32,40-49,2021-12-14,2021-12-14,746
78803,14.69,0.07,59.0,1.32,40-49,2021-12-15,2021-12-15,1028
79848,14.67,0.07,59.0,1.31,40-49,2021-12-16,2021-12-16,1045
80851,14.66,0.08,61.0,1.33,40-49,2021-12-17,2021-12-17,1003
81844,14.64,0.07,61.0,1.31,40-49,2021-12-18,2021-12-18,993
82699,14.63,0.08,63.0,1.33,40-49,2021-12-19,2021-12-19,855
83410,14.62,0.08,65.0,1.36,40-49,2021-12-20,2021-12-20,711
83410,14.62,0.08,65.0,1.36,40-49,2021-12-20,2021-12-20,0
84168,14.62,0.08,65.0,1.35,40-49,2021-12-21,2021-12-21,758
85201,14.61,0.08,67.0,1.37,40-49,2021-12-22,2021-12-22,1033
86193,14.61,0.08,69.0,1.38,40-49,2021-12-23,2021-12-23,992
87091,14.61,0.08,69.0,1.36,40-49,2021-12-24,2021-12-24,898
87902,14.6,0.08,71.0,1.37,40-49,2021-12-25,2021-12-25,811
88674,14.6,0.08,72.0,1.37,40-49,2021-12-26,2021-12-26,772
89293,14.6,0.08,72.0,1.36,40-49,2021-12-27,2021-12-27,619
89885,14.6,0.08,72.0,1.35,40-49,2021-12-28,2021-12-28,592
90685,14.6,0.08,73.0,1.36,40-49,2021-12-29,2021-12-29,800
91421,14.6,0.08,75.0,1.37,40-49,2021-12-30,2021-12-30,736
91421,14.6,0.08,75.0,1.37,40-49,2021-12-30,2021-12-30,0
92146,14.61,0.08,77.0,1.38,40-49,2021-12-31,2021-12-31,725
92810,14.61,0.08,77.0,1.37,40-49,2022-01-01,2022-01-01,664
93405,14.62,0.08,77.0,1.35,40-49,2022-01-02,2022-01-02,595
93897,14.62,0.08,78.0,1.36,40-49,2022-01-03,2022-01-03,492
94355,14.62,0.08,80.0,1.38,40-49,2022-01-04,2022-01-04,458
95112,14.64,0.08,80.0,1.37,40-49,2022-01-05,2022-01-05,757
95799,14.65,0.08,81.0,1.38,40-49,2022-01-06,2022-01-06,687
96403,14.66,0.08,81.0,1.37,40-49,2022-01-07,2022-01-07,604
96928,14.66,0.08,82.0,1.37,40-49,2022-01-08,2022-01-08,525
97453,14.67,0.09,85.0,1.41,40-49,2022-01-09,2022-01-09,525
97924,14.67,0.09,85.0,1.4,40-49,2022-01-10,2022-01-10,471
98436,14.68,0.09,85.0,1.39,40-49,2022-01-11,2022-01-11,512
99195,14.7,0.09,86.0,1.39,40-49,2022-01-12,2022-01-12,759
99894,14.71,0.09,87.0,1.4,40-49,2022-01-13,2022-01-13,699
100590,14.72,0.09,87.0,1.39,40-49,2022-01-14,2022-01-14,696
101221,14.71,0.09,88.0,1.4,40-49,2022-01-15,2022-01-15,631
101857,14.72,0.09,88.0,1.39,40-49,2022-01-16,2022-01-16,636
102458,14.72,0.09,90.0,1.42,40-49,2022-01-17,2022-01-17,601
103071,14.72,0.09,91.0,1.43,40-49,2022-01-18,2022-01-18,613
104058,14.74,0.09,92.0,1.43,40-49,2022-01-19,2022-01-19,987
105094,14.75,0.09,92.0,1.42,40-49,2022-01-20,2022-01-20,1036
106118,14.75,0.09,92.0,1.42,40-49,2022-01-21,2022-01-21,1024
107164,14.76,0.09,92.0,1.41,40-49,2022-01-22,2022-01-22,1046
108294,14.76,0.08,92.0,1.41,40-49,2022-01-23,2022-01-23,1130
109505,14.77,0.08,93.0,1.42,40-49,2022-01-24,2022-01-24,1211
109505,14.77,0.08,93.0,1.42,40-49,2022-01-24,2022-01-24,0
110862,14.78,0.08,94.0,1.43,40-49,2022-01-25,2022-01-25,1357
112957,14.8,0.08,95.0,1.44,40-49,2022-01-26,2022-01-26,2095
115184,14.81,0.08,95.0,1.43,40-49,2022-01-27,2022-01-27,2227
117672,14.83,0.08,95.0,1.42,40-49,2022-01-28,2022-01-28,2488
120339,14.84,0.08,95.0,1.42,40-49,2022-01-29,2022-01-29,2667
123042,14.85,0.08,96.0,1.43,40-49,2022-01-30,2022-01-30,2703
125701,14.86,0.08,97.0,1.44,40-49,2022-01-31,2022-01-31,2659
128621,14.89,0.08,97.0,1.43,40-49,2022-02-01,2022-02-01,2920
131937,14.92,0.07,98.0,1.44,40-49,2022-02-02,2022-02-02,3316
135775,14.97,0.07,98.0,1.44,40-49,2022-02-03,2022-02-03,3838
140387,15.02,0,98.0,1.43,40-49,2022-02-04,2022-02-04,4612
146182,15.05,0.07,98.0,1.43,40-49,2022-02-05,2022-02-05,5795
152342,15.09,0.06,98.0,1.43,40-49,2022-02-06,2022-02-06,6160
157981,15.12,0.06,98.0,1.43,40-49,2022-02-07,2022-02-07,5639
163866,15.15,0.06,99.0,1.43,40-49,2022-02-08,2022-02-08,5885
171440,15.16,0.06,99.0,1.43,40-49,2022-02-09,2022-02-09,7574
179529,15.15,0.06,99.0,1.42,40-49,2022-02-10,2022-02-10,8089
187644,15.14,0.05,100.0,1.43,40-49,2022-02-11,2022-02-11,8115
195826,15.13,0.05,101.0,1.43,40-49,2022-02-12,2022-02-12,8182
204268,15.12,0.05,103.0,1.45,40-49,2022-02-13,2022-02-13,8442
212802,15.0,0.05,103.0,1.0,40-49,2022-02-14,2022-02-14,8534
221794,15.0,0.05,103.0,1.0,40-49,2022-02-15,2022-02-15,8992
236323,15.0,0.04,104.0,1.0,40-49,2022-02-16,2022-02-16,14529
251517,15.0,0.04,105.0,1.0,40-49,2022-02-17,2022-02-17,15194
269779,15.0,0.04,105.0,1.0,40-49,2022-02-18,2022-02-18,18262
286240,15.41,0.04,105.0,1.43,40-49,2022-02-19,2022-02-19,16461
302856,15.43,0.03,105.0,1.42,40-49,2022-02-20,2022-02-20,16616
318461,15.47,0.03,105.0,1.41,40-49,2022-02-21,2022-02-21,15605
335171,16.0,0.03,105.0,1.0,40-49,2022-02-22,2022-02-22,16710
363820,15.62,0.03,106.0,1.39,40-49,2022-02-23,2022-02-23,28649
391860,16.0,0,107.0,1.0,40-49,2022-02-24,2022-02-24,28040
419445,15.74,0.03,107.0,1.37,40-49,2022-02-25,2022-02-25,27585
446547,16.0,0,109.0,1.0,40-49,2022-02-26,2022-02-26,27102
472482,16.0,0,110.0,1.0,40-49,2022-02-27,2022-02-27,25935
495533,15.81,0.02,110.0,1.37,40-49,2022-02-28,2022-02-28,23051
518264,15.83,0.02,115.0,1.41,40-49,2022-03-01,2022-03-01,22731
554009,15.86,0.02,116.0,1.4,40-49,2022-03-02,2022-03-02,35745
586925,15.9,0.02,116.0,1.38,40-49,2022-03-03,2022-03-03,32916
629452,15.9,0.02,118.0,1.38,40-49,2022-03-04,2022-03-04,42527
668923,15.88,0.02,122.0,1.39,40-49,2022-03-05,2022-03-05,39471
706079,15.84,0.02,122.0,1.36,40-49,2022-03-06,2022-03-06,37156
738543,15.82,0.02,125.0,1.37,40-49,2022-03-07,2022-03-07,32464
770029,15.81,0.02,127.0,1.37,40-49,2022-03-08,2022-03-08,31486
821097,16.0,0,127.0,1.0,40-49,2022-03-09,2022-03-09,51068
870418,15.71,0.01,128.0,1.33,40-49,2022-03-10,2022-03-10,49321
915442,15.72,0.01,132.0,1.34,40-49,2022-03-11,2022-03-11,45024
972734,15.67,0.01,133.0,1.31,40-49,2022-03-12,2022-03-12,57292
1024118,15.62,0.01,136.0,1.31,40-49,2022-03-13,2022-03-13,51384
1071692,15.61,0.01,138.0,1.3,40-49,2022-03-14,2022-03-14,47574
1128622,15.61,0.01,141.0,1.3,40-49,2022-03-15,2022-03-15,56930
1188234,15.57,0.01,143.0,1.29,40-49,2022-03-16,2022-03-16,59612
1281687,15.53,0.01,150.0,1.31,40-49,2022-03-17,2022-03-17,93453
1343470,15.52,0.01,153.0,1.3,40-49,2022-03-18,2022-03-18,61783
1399382,15.48,0.01,157.0,1.3,40-49,2022-03-19,2022-03-19,55912
1399382,15.48,0.01,157.0,1.3,40-49,2022-03-19,2022-03-19,0
1448549,15.45,0.01,158.0,1.27,40-49,2022-03-20,2022-03-20,49167
1480868,15.45,0.01,164.0,1.29,40-49,2022-03-21,2022-03-21,32319
1536352,15.46,0.01,173.0,1.32,40-49,2022-03-22,2022-03-22,55484
1610805,15.45,0.01,177.0,1.32,40-49,2022-03-23,2022-03-23,74453
1674123,15.47,0.01,182.0,1.31,40-49,2022-03-24,2022-03-24,63318
1727694,15.48,0.01,186.0,1.3,40-49,2022-03-25,2022-03-25,53571
1778214,15.47,0.01,188.0,1.29,40-49,2022-03-26,2022-03-26,50520
1826676,15.46,0.01,190.0,1.28,40-49,2022-03-27,2022-03-27,48462
1856191,15.46,0.01,193.0,1.27,40-49,2022-03-28,2022-03-28,29515
1911498,15.48,0.01,196.0,1.27,40-49,2022-03-29,2022-03-29,55307
1976979,15.48,0.01,198.0,1.25,40-49,2022-03-30,2022-03-30,65481
2028833,15.49,0.01,203.0,1.25,40-49,2022-03-31,2022-03-31,51854
2073352,15.5,0.01,208.0,1.25,40-49,2022-04-01,2022-04-01,44519
2113993,16.0,0,222.0,1.0,40-49,2022-04-02,2022-04-02,40641
2150466,16.0,0,228.0,1.0,40-49,2022-04-03,2022-04-03,36473
2170644,15.5,0.01,230.0,1.32,40-49,2022-04-04,2022-04-04,20178
2170644,15.5,0.01,230.0,1.32,40-49,2022-04-04,2022-04-04,0
2213359,15.51,0.01,232.0,1.31,40-49,2022-04-05,2022-04-05,42715
2256955,15.51,0.01,237.0,1.31,40-49,2022-04-06,2022-04-06,43596
2292407,15.51,0.01,245.0,1.33,40-49,2022-04-07,2022-04-07,35452
2324895,15.52,0.01,247.0,1.32,40-49,2022-04-08,2022-04-08,32488
2352520,15.51,0.01,248.0,1.3,40-49,2022-04-09,2022-04-09,27625
2377587,15.51,0.01,250.0,1.29,40-49,2022-04-10,2022-04-10,25067
2391947,15.51,0.01,253.0,1.29,40-49,2022-04-11,2022-04-11,14360
2425459,15.51,0.01,254.0,1.28,40-49,2022-04-12,2022-04-12,33512
2454789,15.51,0.01,255.0,1.27,40-49,2022-04-13,2022-04-13,29330
2477710,15.51,0.01,261.0,1.28,40-49,2022-04-14,2022-04-14,22921
2497074,15.51,0.01,264.0,1.28,40-49,2022-04-15,2022-04-15,19364
2513192,15.5,0.01,267.0,1.28,40-49,2022-04-16,2022-04-16,16118
2527156,15.5,0.01,268.0,1.27,40-49,2022-04-17,2022-04-17,13964
2534697,15.5,0.01,269.0,1.27,40-49,2022-04-18,2022-04-18,7541
2553469,15.5,0.01,273.0,1.28,40-49,2022-04-19,2022-04-19,18772
2570087,15.5,0.01,275.0,1.28,40-49,2022-04-20,2022-04-20,16618
2584017,15.5,0.01,279.0,1.29,40-49,2022-04-21,2022-04-21,13930
2596283,15.5,0.01,281.0,1.28,40-49,2022-04-22,2022-04-22,12266
2607169,15.49,0.01,281.0,1.28,40-49,2022-04-23,2022-04-23,10886
2616871,15.49,0.01,282.0,1.27,40-49,2022-04-24,2022-04-24,9702
2622206,15.49,0.01,283.0,1.27,40-49,2022-04-25,2022-04-25,5335
2634896,15.49,0.01,284.0,1.27,40-49,2022-04-26,2022-04-26,12690
2646252,15.49,0.01,284.0,1.26,40-49,2022-04-27,2022-04-27,11356
2655075,15.49,0.01,285.0,1.26,40-49,2022-04-28,2022-04-28,8823
2662568,15.48,0.01,285.0,1.25,40-49,2022-04-29,2022-04-29,7493
2668715,15.0,0,286.0,1.0,40-49,2022-04-30,2022-04-30,6147
2674220,15.0,0,289.0,1.0,40-49,2022-05-01,2022-05-01,5505
2677409,15.48,0.01,289.0,1.26,40-49,2022-05-02,2022-05-02,3189
2685146,15.48,0.01,291.0,1.26,40-49,2022-05-03,2022-05-03,7737
2692229,15.48,0.01,291.0,1.26,40-49,2022-05-04,2022-05-04,7083
2698510,15.47,0.01,295.0,1.27,40-49,2022-05-05,2022-05-05,6281
2702313,15.47,0.01,296.0,1.28,40-49,2022-05-06,2022-05-06,3803
2708155,15.47,0.01,299.0,1.28,40-49,2022-05-07,2022-05-07,5842
2713985,15.47,0.01,301.0,1.29,40-49,2022-05-08,2022-05-08,5830
2717165,15.47,0.01,301.0,1.29,40-49,2022-05-09,2022-05-09,3180
2724949,15.47,0.01,302.0,1.29,40-49,2022-05-10,2022-05-10,7784
2731321,15.47,0.01,302.0,1.29,40-49,2022-05-11,2022-05-11,6372
2736427,15.46,0.01,304.0,1.29,40-49,2022-05-12,2022-05-12,5106
2741010,15.46,0.01,306.0,1.3,40-49,2022-05-13,2022-05-13,4583
2745149,15.46,0.01,308.0,1.3,40-49,2022-05-14,2022-05-14,4139
2748769,15.46,0.01,308.0,1.3,40-49,2022-05-15,2022-05-15,3620
2750812,15.46,0.01,310.0,1.31,40-49,2022-05-16,2022-05-16,2043
2756218,15.46,0.01,311.0,1.31,40-49,2022-05-17,2022-05-17,5406
2760653,15.46,0.01,311.0,1.31,40-49,2022-05-18,2022-05-18,4435
2764816,15.45,0.01,315.0,1.32,40-49,2022-05-19,2022-05-19,4163
2768368,15.45,0.01,316.0,1.32,40-49,2022-05-20,2022-05-20,3552
2771706,15.45,0.01,316.0,1.32,40-49,2022-05-21,2022-05-21,3338
2774536,15.45,0.01,317.0,1.32,40-49,2022-05-22,2022-05-22,2830
2776066,15.45,0.01,317.0,1.32,40-49,2022-05-23,2022-05-23,1530
2780078,15.45,0.01,317.0,1.32,40-49,2022-05-24,2022-05-24,4012
2783423,15.45,0.01,317.0,1.32,40-49,2022-05-25,2022-05-25,3345
2786030,15.45,0.01,317.0,1.32,40-49,2022-05-26,2022-05-26,2607
2788396,15.45,0.01,319.0,1.32,40-49,2022-05-27,2022-05-27,2366
2790362,15.44,0.01,319.0,1.32,40-49,2022-05-28,2022-05-28,1966
2792215,15.44,0.01,322.0,1.33,40-49,2022-05-29,2022-05-29,1853
2793148,15.44,0.01,322.0,1.33,40-49,2022-05-30,2022-05-30,933
2795677,15.44,0.01,322.0,1.33,40-49,2022-05-31,2022-05-31,2529
2797803,15.44,0.01,322.0,1.33,40-49,2022-06-01,2022-06-01,2126
2799175,15.44,0.01,322.0,1.33,40-49,2022-06-02,2022-06-02,1372
2800997,15.44,0.01,323.0,1.33,40-49,2022-06-03,2022-06-03,1822
2802576,15.44,0.01,323.0,1.33,40-49,2022-06-04,2022-06-04,1579
2804009,15.44,0.01,323.0,1.33,40-49,2022-06-05,2022-06-05,1433
2804752,15.44,0.01,323.0,1.33,40-49,2022-06-06,2022-06-06,743
2805707,15.44,0.01,323.0,1.33,40-49,2022-06-07,2022-06-07,955
2807657,15.44,0.01,323.0,1.33,40-49,2022-06-08,2022-06-08,1950
2809320,15.44,0.01,323.0,1.33,40-49,2022-06-09,2022-06-09,1663
2810603,15.0,0,324.0,1.0,40-49,2022-06-10,2022-06-10,1283
2811763,15.0,0,324.0,1.0,40-49,2022-06-11,2022-06-11,1160
2812812,15.0,0,325.0,1.0,40-49,2022-06-12,2022-06-12,1049
2813358,15.0,0,325.0,1.0,40-49,2022-06-13,2022-06-13,546
2814853,15.0,0,325.0,1.0,40-49,2022-06-14,2022-06-14,1495
2816202,15.43,0.01,325.0,1.33,40-49,2022-06-15,2022-06-15,1349
2817375,15.43,0.01,325.0,1.33,40-49,2022-06-16,2022-06-16,1173
2818385,15.43,0.01,326.0,1.34,40-49,2022-06-17,2022-06-17,1010
2819364,15.43,0.01,327.0,1.34,40-49,2022-06-18,2022-06-18,979
2820255,15.43,0.01,327.0,1.34,40-49,2022-06-19,2022-06-19,891
2820818,15.43,0.01,327.0,1.34,40-49,2022-06-20,2022-06-20,563
2822294,15.43,0.01,327.0,1.34,40-49,2022-06-21,2022-06-21,1476
2823692,15.43,0.01,327.0,1.34,40-49,2022-06-22,2022-06-22,1398
2824802,15.43,0.01,328.0,1.34,40-49,2022-06-23,2022-06-23,1110
2825890,15.43,0.01,328.0,1.34,40-49,2022-06-24,2022-06-24,1088
2826888,15.43,0.01,329.0,1.34,40-49,2022-06-25,2022-06-25,998
2827857,15.43,0.01,330.0,1.35,40-49,2022-06-26,2022-06-26,969
2828397,15.43,0.01,330.0,1.35,40-49,2022-06-27,2022-06-27,540
2829966,15.43,0.01,330.0,1.35,40-49,2022-06-28,2022-06-28,1569
2831549,15.43,0.01,330.0,1.34,40-49,2022-06-29,2022-06-29,1583
2832942,15.43,0.01,330.0,1.34,40-49,2022-06-30,2022-06-30,1393
2834253,15.0,0,331.0,1.0,40-49,2022-07-01,2022-07-01,1311
2835777,15.0,0,331.0,1.0,40-49,2022-07-02,2022-07-02,1524
2837268,15.0,0.01,331.0,1.0,40-49,2022-07-03,2022-07-03,1491
2837268,15.0,0,331.0,1.0,40-49,2022-07-03,2022-07-03,0
2837268,15.0,0,331.0,1.0,40-49,2022-07-03,2022-07-03,0
2838185,15.43,0.01,331.0,1.35,40-49,2022-07-04,2022-07-04,917
2841155,15.43,0.01,331.0,1.35,40-49,2022-07-05,2022-07-05,2970
2844094,15.0,0,331.0,1.0,40-49,2022-07-06,2022-07-06,2939
2846922,15.43,0.01,331.0,1.35,40-49,2022-07-07,2022-07-07,2828
2849836,15.43,0.01,331.0,1.35,40-49,2022-07-08,2022-07-08,2914
2852820,15.43,0.01,331.0,1.34,40-49,2022-07-09,2022-07-09,2984
2855859,15.43,0.01,331.0,1.34,40-49,2022-07-10,2022-07-10,3039
2857889,15.43,0.01,331.0,1.34,40-49,2022-07-11,2022-07-11,2030
2863866,15.43,0.01,331.0,1.34,40-49,2022-07-12,2022-07-12,5977
2869716,15.0,0,331.0,1.0,40-49,2022-07-13,2022-07-13,5850
2875581,15.0,0,331.0,1.0,40-49,2022-07-14,2022-07-14,5865
2881179,15.0,0,332.0,1.0,40-49,2022-07-15,2022-07-15,5598
2887105,15.42,0.01,332.0,1.34,40-49,2022-07-16,2022-07-16,5926
2893168,15.42,0.01,333.0,1.35,40-49,2022-07-17,2022-07-17,6063
2897047,15.42,0.01,334.0,1.35,40-49,2022-07-18,2022-07-18,3879
2908449,15.42,0.01,334.0,1.35,40-49,2022-07-19,2022-07-19,11402
2919879,15.42,0.01,334.0,1.35,40-49,2022-07-20,2022-07-20,11430
2930584,15.42,0.01,334.0,1.35,40-49,2022-07-21,2022-07-21,10705
2940488,15.41,0.01,335.0,1.35,40-49,2022-07-22,2022-07-22,9904
2950322,15.0,0,335.0,1.0,40-49,2022-07-23,2022-07-23,9834
2960036,15.0,0,335.0,1.0,40-49,2022-07-24,2022-07-24,9714
2965653,15.41,0.01,336.0,1.35,40-49,2022-07-25,2022-07-25,5617
2981978,15.41,0.01,338.0,1.36,40-49,2022-07-26,2022-07-26,16325
2997396,15.41,0.01,338.0,1.36,40-49,2022-07-27,2022-07-27,15418
3011030,15.0,0,338.0,1.0,40-49,2022-07-28,2022-07-28,13634
3023850,15.41,0.01,338.0,1.35,40-49,2022-07-29,2022-07-29,12820
3036102,15.41,0.01,338.0,1.35,40-49,2022-07-30,2022-07-30,12252
3047707,15.41,0.01,338.0,1.35,40-49,2022-07-31,2022-07-31,11605
3054685,15.41,0.01,339.0,1.35,40-49,2022-08-01,2022-08-01,6978
3072901,15.42,0.01,339.0,1.35,40-49,2022-08-02,2022-08-02,18216
3091110,15.42,0.01,340.0,1.35,40-49,2022-08-03,2022-08-03,18209
3107458,15.41,0.01,341.0,1.36,40-49,2022-08-04,2022-08-04,16348
3124110,15.0,0,342.0,1.0,40-49,2022-08-05,2022-08-05,16652
3140628,15.0,0,342.0,1.0,40-49,2022-08-06,2022-08-06,16518
3140628,15.0,0.01%,342.0,1.0,40-49,2022-08-06,2022-08-06,0
3156354,15.0,0.01%,343.0,1.0,40-49,2022-08-07,2022-08-07,15726
3165091,15.41,0.01,344.0,1.36,40-49,2022-08-08,2022-08-08,8737
3188973,15.41,0.01,345.0,1.36,40-49,2022-08-09,2022-08-09,23882
3211236,15.0,0,346.0,1.0,40-49,2022-08-10,2022-08-10,22263
3230840,15.0,0,346.0,1.0,40-49,2022-08-11,2022-08-11,19604
3249300,15.0,0.01%,347.0,1.0,40-49,2022-08-12,2022-08-12,18460
3267208,15.0,0,349.0,1.0,40-49,2022-08-13,2022-08-13,17908
3284557,15.0,0,350.0,1.0,40-49,2022-08-14,2022-08-14,17349
3293986,15.0,0,351.0,1.0,40-49,2022-08-15,2022-08-15,9429
3307600,15.0,0,351.0,1.0,40-49,2022-08-16,2022-08-16,13614
3335613,15.0,0,353.0,1.0,40-49,2022-08-17,2022-08-17,28013
3360679,15.37,0.01,353.0,1.37,40-49,2022-08-18,2022-08-18,25066
3380184,15.0,0,353.0,1.0,40-49,2022-08-19,2022-08-19,19505
3397899,15.35,0.01,354.0,1.36,40-49,2022-08-20,2022-08-20,17715
3413526,15.35,0.01,354.0,1.36,40-49,2022-08-21,2022-08-21,15627
3422083,15.0,0,356.0,1.0,40-49,2022-08-22,2022-08-22,8557
3444607,15.34,0.01,358.0,1.37,40-49,2022-08-23,2022-08-23,22524
3464206,15.34,0.01,359.0,1.37,40-49,2022-08-24,2022-08-24,19599
3480580,15.33,0.01,361.0,1.37,40-49,2022-08-25,2022-08-25,16374
3494478,15.32,0.01,362.0,1.37,40-49,2022-08-26,2022-08-26,13898
3507395,15.32,0.01,362.0,1.37,40-49,2022-08-27,2022-08-27,12917
3519400,15.31,0.01,362.0,1.36,40-49,2022-08-28,2022-08-28,12005
3525742,15.31,0.01,362.0,1.36,40-49,2022-08-29,2022-08-29,6342
3543001,15.0,0,363.0,1.0,40-49,2022-08-30,2022-08-30,17259
3558089,15.0,0,364.0,1.0,40-49,2022-08-31,2022-08-31,15088
3570503,15.31,0.01,367.0,1.37,40-49,2022-09-01,2022-09-01,12414
3583038,15.0,0,368.0,1.0,40-49,2022-09-02,2022-09-02,12535
3594117,15.0,0,369.0,1.0,40-49,2022-09-03,2022-09-03,11079
3604491,15.0,0,370.0,1.0,40-49,2022-09-04,2022-09-04,10374
3604491,15.0,0,370.0,1.0,40-49,2022-09-04,2022-09-04,0
3610057,15.0,0,371.0,1.0,40-49,2022-09-05,2022-09-05,5566
3625316,15.0,0,371.0,1.0,40-49,2022-09-06,2022-09-06,15259
3637868,15.29,0.01,372.0,1.37,40-49,2022-09-07,2022-09-07,12552
3648721,15.29,0.01,374.0,1.37,40-49,2022-09-08,2022-09-08,10853
3658375,15.0,0,375.0,1.0,40-49,2022-09-09,2022-09-09,9654
3664362,15.28,0.01,375.0,1.37,40-49,2022-09-10,2022-09-10,5987
3664362,15.28,0.01,375.0,1.37,40-49,2022-09-10,2022-09-10,0
3668310,15.28,0.01,375.0,1.36,40-49,2022-09-11,2022-09-11,3948
3674110,15.28,0.01,376.0,1.37,40-49,2022-09-12,2022-09-12,5800
